H4X2QBA2,13-05-2019 15:14:41,ELTXZTA7,25-03-2019 04:55:29,USD/JPY （標準） ,-,SELL,1,110.002,109.09,JPY,"9,120",-4790.00,0.00,0.00,0.00,0.00,-,0.00,"4,330"
H4XJE9AH,13-05-2019 15:14:45,EP9XWGA2,26-03-2019 09:07:29,USD/JPY （標準） ,-,SELL,1,110.2,109.095,JPY,"11,050",-4694.00,0.00,0.00,0.00,0.00,-,0.00,"6,356"
H4XDGAAG,13-05-2019 15:14:48,HQRTZMBC,09-05-2019 02:10:48,USD/JPY （標準） ,-,SELL,1,110.0,109.101,JPY,"8,990",-183.00,0.00,0.00,0.00,0.00,-,0.00,"8,807"
H4XWJQAZ,13-05-2019 15:15:03,HVRJ6NAS,10-05-2019 08:01:42,EUR/JPY （標準） ,-,SELL,1,123.3,122.829,JPY,"4,710",-2.00,0.00,0.00,0.00,0.00,-,0.00,"4,708"
H4XWJQAZ,13-05-2019 15:15:03,HVRPWYA7,10-05-2019 06:08:22,EUR/JPY （標準） ,-,SELL,1,123.1,122.829,JPY,"2,710",-2.00,0.00,0.00,0.00,0.00,-,0.00,"2,708"
H4XWJQAZ,13-05-2019 15:15:03,HQSNHYBB,09-05-2019 14:58:27,EUR/JPY （標準） ,-,SELL,1,123.2,122.829,JPY,"3,710",-4.00,0.00,0.00,0.00,0.00,-,0.00,"3,706"
H4X9GLBC,13-05-2019 15:15:14,HVQ7KZAQ,10-05-2019 08:02:27,AUD/USD （標準） ,-,SELL,1,0.7,0.69638,USD,"3,930",7.00,0.00,0.00,0.00,0.00,-,0.00,"3,937"
H63SDZBC,14-05-2019 02:03:17,HVQ6QAAJ,10-05-2019 08:01:46,GBP/JPY （標準） ,-,SELL,1,143.0,141.849,JPY,"11,510",-105.00,0.00,0.00,0.00,0.00,-,0.00,"11,405"
JAMQTXA2,15-05-2019 01:50:48,H3N2K6A5,13-05-2019 11:48:47,AUD/USD （標準） ,-,SELL,1,0.69765,0.69285,USD,"5,232",14.00,0.00,0.00,0.00,0.00,-,0.00,"5,246"
JAMM98BD,15-05-2019 01:50:51,H63QTWAQ,14-05-2019 04:33:03,EUR/JPY （標準） ,-,SELL,1,123.2,122.743,JPY,"4,570",-1.00,0.00,0.00,0.00,0.00,-,0.00,"4,569"
